Country,RIC,Company Name,GICS Sector ,GICS Industry
China,002876.SZ,Shenzhen Sunnypol Optoelectronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002877.SZ,Wuxi Smart Auto-control Engineering Co Ltd,Industrials,Machinery
China,002878.SZ,Beijing Yuanlong Yato Culture Dissemination Co Ltd,Communication Services,Media
China,300662.SZ,Beijing Career International Co Ltd,Industrials,Professional Services
China,300663.SZ,Client Service International Inc,Information Technology,Software
China,002879.SZ,Chang Lan Technology Group Co Ltd,Industrials,Electrical Equipment
China,002880.SZ,Shenzhen Weiguang Biological Products Co Ltd,Health Care,Biotechnology
China,300666.SZ,Konfoong Materials International Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,300665.SZ,Zhuzhou Feilu High-Tech Materials Co Ltd,Materials,Chemicals
China,002881.SZ,MeiG Smart Technology Co Ltd,Information Technology,Communications Equipment
China,002882.SZ,Jinlongyu Group Co Ltd,Industrials,Electrical Equipment
China,300668.SZ,Shenzhen Jiang & Associates Creative Design Co Ltd,Consumer Discretionary,Diversified Consumer Services
China,300667.SZ,Beijing Beetech Inc,Information Technology,"Electronic Equipment, Instruments & Components"
China,002883.SZ,Jiangsu Zhongshe Group Co Ltd,Industrials,Construction & Engineering
China,300669.SZ,Hangzhou Huning Elevator Parts Co Ltd,Industrials,Machinery
China,002886.SZ,Shenzhen WOTE Advanced Materials Co Ltd,Materials,Chemicals
China,002885.SZ,Shenzhen JingQuanHua Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300670.SZ,Jiangsu Daybright Intelligent Electric Co Ltd,Industrials,Electrical Equipment
China,300671.SZ,Fine Made Microelectronics Group Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,300672.SZ,Hunan Goke Microelectronics Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,300675.SZ,Shenzhen Institute of Building Research Co Ltd,Industrials,Professional Services
China,002884.SZ,Guangdong LingXiao Pump Industry Co Ltd,Industrials,Machinery
China,300676.SZ,BGI Genomics Co Ltd,Health Care,Biotechnology
China,002887.SZ,Tianjin LVYIN Landscape and Ecology Construction Co Ltd,Industrials,Construction & Engineering
China,300673.SZ,Petpal Pet Nutrition Technology Co Ltd,Consumer Staples,Food Products
China,300677.SZ,Intco Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,002888.SZ,HiVi Acoustics Technology Co Ltd,Consumer Discretionary,Household Durables
China,300678.SZ,Chengdu Information Technology of Chinese Academy of Sciences Co Ltd,Information Technology,IT Services
China,002889.SZ,Shenzhen Easttop Supply Chain Management Co Ltd,Industrials,Air Freight & Logistics
China,300679.SZ,Electric Connector Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300680.SZ,Wuxi Longsheng Technology Co Ltd,Consumer Discretionary,Automobile Components
China,300681.SZ,Zhuhai Enpower Electric Co Ltd,Consumer Discretionary,Automobile Components
China,300682.SZ,Longshine Technology Group Co Ltd,Information Technology,Software
China,300686.SZ,Shenzhen CDL Precision Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300683.SZ,Wuhan Hiteck Biological Pharma Co Ltd,Health Care,Biotechnology
China,002890.SZ,Shandong Hongyu Precision Machinery Co Ltd,Industrials,Machinery
China,300685.SZ,Amoy Diagnostics Co Ltd,Health Care,Biotechnology
China,300687.SZ,Guangzhou Sie Consulting Co Ltd,Information Technology,Software
China,300691.SZ,Union Optech Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300690.SZ,Shandong Shuangyi Technology Co Ltd,Industrials,Machinery
China,300688.SZ,Dark Horse Technology Group Co Ltd,Industrials,Professional Services
China,300689.SZ,Shenzhen Chengtian Weiye Technology Co Ltd,Information Technology,"Technology Hardware, Storage & Peripherals"
China,002891.SZ,Yantai China Pet Foods Co Ltd,Consumer Staples,Food Products
China,002892.SZ,Keli Motor Group Co Ltd,Industrials,Electrical Equipment
China,300692.SZ,Anhui Zhonghuan Environmental Protection Technology Co Ltd,Industrials,Commercial Services & Supplies
China,300693.SZ,Shenzhen Sinexcel Electric Co Ltd,Industrials,Electrical Equipment
China,002893.SZ,Beijing Jingneng Thermal Co Ltd,Industrials,Machinery
China,002895.SZ,Guizhou Chanhen Chemical Corp,Materials,Chemicals
China,300695.SZ,Zhejiang Zhaofeng Mechanical and Electronic Co Ltd,Consumer Discretionary,Automobile Components
China,300696.SZ,Chengdu ALD Aviation Manufacturing Corp,Industrials,Aerospace & Defense
China,300698.SZ,Wanma Technology Co Ltd,Information Technology,Communications Equipment
China,300699.SZ,Weihai Guangwei Composites Co Ltd,Materials,Chemicals
China,002896.SZ,Ningbo ZhongDa Leader Intelligent Transmission Co Ltd,Industrials,Electrical Equipment
China,300697.SZ,Jiangyin Electrical Alloy Co Ltd,Industrials,Electrical Equipment
China,002897.SZ,Wenzhou Yihua Connector Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002898.SZ,Sailong Pharmaceutical Group Co Ltd,Health Care,Pharmaceuticals
China,300700.SZ,Changsha DIALINE New Material Sci & Tech Co Ltd,Industrials,Machinery
China,002899.SZ,Impulse Qingdao Health Tech Co Ltd,Consumer Discretionary,Leisure Products
China,300702.SZ,Zhejiang Tianyu Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,300701.SZ,Senba Sensing Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002900.SZ,Harbin Medisan Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,002901.SZ,Double Medical Technology Inc,Health Care,Health Care Equipment & Supplies
China,300654.SZ,Astro-century Education & Technology Co Ltd,Communication Services,Media
China,300703.SZ,Cre8 Direct Ningbo Co Ltd,Materials,Paper & Forest Products
China,002902.SZ,Dongguan Mentech Optical & Magnetic Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300705.SZ,Hunan Jiudian Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,300706.SZ,Fujian Acetron New Materials Co Ltd,Materials,Chemicals
China,002903.SZ,Yuhuan CNC Machine Tool Co Ltd,Industrials,Machinery
China,002906.SZ,Foryou Corp,Consumer Discretionary,Automobile Components
China,300708.SZ,Focus Lightings Tech Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,002905.SZ,Guangzhou Jinyi Media Corp,Communication Services,Entertainment
China,300707.SZ,VT Industrial Technology Co Ltd,Consumer Discretionary,Automobile Components
China,300709.SZ,Jiangsu Gian Technology Co Ltd,Industrials,Electrical Equipment
China,002908.SZ,Guangdong Tecsun Science & Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002907.SZ,Chongqing Pharscin Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,300710.SZ,Hangzhou Prevail Optoelectronic Equipment Co Ltd,Information Technology,Communications Equipment
China,002909.SZ,Guangzhou Jointas Chemical Co Ltd,Materials,Chemicals
China,002910.SZ,Lanzhou Zhuangyuan Pasture Co Ltd,Consumer Staples,Food Products
China,300715.SZ,Jiangsu Canlon Building Materials Co Ltd,Materials,Chemicals
China,300711.SZ,GHT Co Ltd,Information Technology,Communications Equipment
China,300713.SZ,Shenzhen Increase Technology Co Ltd,Industrials,Electrical Equipment
China,300712.SZ,Fujian Yongfu Power Engineering Co Ltd,Industrials,Professional Services
China,300718.SZ,Zhejiang Changsheng Sliding Bearings Co Ltd,Industrials,Machinery
China,300716.SZ,Guangdong Quanwei Technology Co Ltd,Materials,Chemicals
China,300719.SZ,Beijing Andawell Science & Technology Co Ltd,Industrials,Aerospace & Defense
China,300717.SZ,Jiangsu Huaxin New Material Co Ltd,Materials,Chemicals
China,300720.SZ,Guang Dong High Dream Intellectualized Machinery Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300721.SZ,Jiang Su Yida Chemical Co Ltd,Materials,Chemicals
China,002864.SZ,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,Health Care,Pharmaceuticals
China,300722.SZ,Jiangxi Xinyu Guoke Technology Co Ltd,Industrials,Aerospace & Defense
China,300723.SZ,ApicHope Pharmaceutical Group Co Ltd,Health Care,Pharmaceuticals
China,300725.SZ,PharmaBlock Sciences Nanjing Inc,Health Care,Pharmaceuticals
China,002911.SZ,Foran Energy Group Co Ltd,Utilities,Gas Utilities
China,300726.SZ,Zhuzhou Hongda Electronics Corp Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002912.SZ,Shenzhen Sinovatio Technology Co Ltd,Information Technology,"Technology Hardware, Storage & Peripherals"
China,300727.SZ,Ningbo Runhe High-Tech Materials Co Ltd,Materials,Chemicals
China,002913.SZ,Aoshikang Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300729.SZ,Loctek Ergonomic Technology Corp,Industrials,Commercial Services & Supplies
China,002915.SZ,Zhejiang Zhongxin Fluoride Materials Co Ltd,Materials,Chemicals
China,300730.SZ,Hunan Creator Information Technologies Co Ltd,Information Technology,IT Services
China,300731.SZ,Shenzhen Cotran New Material Co Ltd,Materials,Chemicals
China,002917.SZ,Shenzhen King Explorer Science and Technology Corp,Materials,Chemicals
China,501038.SS,Yinhua MingZe Multi-Strategy Regular Open Mix Securities Investment Fund,,
China,300732.SZ,Henan ZhongGong Design & Research Group Co Ltd,Industrials,Construction & Engineering
China,501046.SS,Caitong Multi-Strategy Fuxin Regular Opening and Flexible Allocation Hybrid Initiative Securities Investment Fund,,
China,002919.SZ,MINGCHEN HEALTH Co Ltd,Consumer Staples,Personal Care Products
China,002918.SZ,Monalisa Group Co Ltd,Industrials,Building Products
China,166024.SZ,Zhong Ou Hengli Three-year Regularly Open Hybrid Securities Investment Fund,,
China,300684.SZ,Jones Tech PLC,Information Technology,"Electronic Equipment, Instruments & Components"
China,300733.SZ,Chengdu Xiling Power Science & Technology Inc Co,Consumer Discretionary,Automobile Components
China,300735.SZ,DBG Technology Co Ltd,Consumer Discretionary,Household Durables
China,002922.SZ,Eaglerise Electric & Electronic China Co Ltd,Industrials,Electrical Equipment
China,002921.SZ,Shandong Liancheng Precision Manufacturing Co Ltd,Materials,Metals & Mining
China,161014.SZ,Fuguo Huili Return Two Year Regular Open Bond Securities Investment Fund,,
China,002923.SZ,Zhuhai Rundu Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,300664.SZ,Penyao Environmental Protection Co Ltd,Industrials,Commercial Services & Supplies
China,002925.SZ,Xiamen Intretech Inc,Consumer Discretionary,Household Durables
China,300736.SZ,BYBON Group Co Ltd,Consumer Discretionary,Specialty Retail
China,300624.SZ,Wondershare Technology Group Co Ltd,Information Technology,Software
China,300737.SZ,Keshun Waterproof Technologies Co Ltd,Materials,Construction Materials
China,300738.SZ,Guangdong Aofei Data Technology Co Ltd,Information Technology,IT Services
China,300739.SZ,Sunshine Global Circuits Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,002926.SZ,Huaxi Securities Co Ltd,Financials,Capital Markets
China,300740.SZ,SYoung Group Co Ltd,Consumer Staples,Personal Care Products
China,300644.SZ,Nanjing Julong Science & Technology Co Ltd,Materials,Chemicals
China,002927.SZ,Guizhou Taiyong Changzheng Technology Co Ltd,Industrials,Electrical Equipment
China,300741.SZ,Huabao Flavours & Fragrances Co Ltd,Materials,Chemicals
China,002929.SZ,Runjian Co Ltd,Industrials,Construction & Engineering
China,002928.SZ,China Express Airlines Co Ltd,Industrials,Passenger Airlines
China,002930.SZ,Guangdong Great River Smarter Logistics Co Ltd,Industrials,Transportation Infrastructure
China,300634.SZ,Richinfo Technology Co Ltd,Information Technology,IT Services
China,002931.SZ,Zhejiang Fenglong Electric Co Ltd,Industrials,Machinery
China,300504.SZ,Sichuan Tianyi Comheart Telecom Co Ltd,Information Technology,Communications Equipment
China,300743.SZ,Hangzhou Todaytec Digital Co Ltd,Materials,Chemicals
China,300745.SZ,Shinry Technologies Co Ltd,Consumer Discretionary,Automobile Components
China,300746.SZ,Hanjia Design Croup Co Ltd,Industrials,Professional Services
China,300747.SZ,Wuhan Raycus Fiber Laser Technologies Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,169106.SZ,Shanghai Orient Chuangxin Youxuan Three-year Regularly Open Hybrid Securities Investment Fund,,
China,002932.SZ,Wuhan Easy Diagnosis Biomedicine Co Ltd,Health Care,Health Care Equipment & Supplies
China,688677.SS,Qingdao NovelBeam Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,300788.SZ,Citic Press Corp,Communication Services,Media
China,301057.SZ,Zhejiang Huilong New Materials Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,688622.SS,Guangzhou Hexin Instrument Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688627.SS,Shenzhen SEICHI Technologies Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,301232.SZ,Finework HuNan New Energy Technology Co Ltd,Industrials,Machinery
China,300825.SZ,IAT Automobile Technology Co Ltd,Consumer Discretionary,Automobiles
China,301618.SZ,Dongguan Changlian New Materials Technology Co Ltd,Materials,Chemicals
China,300758.SZ,Anshan Hifichem Co Ltd,Materials,Chemicals
China,300971.SZ,Xiangyang BOYA Precision Industrial Equipments Co Ltd,Industrials,Machinery
China,301586.SZ,Anhui Jialiqi Advanced Composites Technology Co Ltd,Industrials,Aerospace & Defense
China,601609.SS,Ningbo Jintian Copper Group Co Ltd,Materials,Metals & Mining
China,301335.SZ,Hangzhou Tianyuan Pet Products Co Ltd,Consumer Staples,Household Products
China,688133.SS,Shanghai Titan Scientific Co Ltd,Materials,Chemicals
China,300724.SZ,Shenzhen S.C New Energy Technology Corp,Information Technology,Semiconductors & Semiconductor Equipment
China,002933.SZ,Beijing Emerging Eastern Aviation Equipment Co Ltd,Industrials,Aerospace & Defense
China,002935.SZ,Chengdu Spaceon Electronics Co Ltd,Information Technology,Communications Equipment
China,501053.SS,Dongfanghong Target Preferred Three Year Regular Opening Hybrid Securities Investment Fund,,
China,300748.SZ,Jl Mag Rare-Earth Co Ltd,Industrials,Electrical Equipment
China,002937.SZ,Ningbo Sunrise Elc Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,300749.SZ,Guangdong Topstrong Living Innovation and Integration Co Ltd,Consumer Discretionary,Household Durables
China,300694.SZ,Wuxi Lihu Corp Ltd,Consumer Discretionary,Automobile Components
China,002939.SZ,China Great Wall Securities Co Ltd,Financials,Capital Markets
China,002940.SZ,Zhejiang Anglikang Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,300674.SZ,Yusys Technologies Co Ltd,Information Technology,IT Services
China,002941.SZ,Xinjiang Communications Construction Group Co Ltd,Industrials,Construction & Engineering
China,002942.SZ,Zhejiang XinNong Chemical Co Ltd,Materials,Chemicals
China,300751.SZ,Suzhou Maxwell Technologies Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,002943.SZ,Hunan Yujing Machinery Co Ltd,Industrials,Machinery
China,300752.SZ,Shenzhen Longli Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,300753.SZ,Jiangsu Apon Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
China,300756.SZ,Guangdong Jinma Entertainment Corp Ltd,Industrials,Machinery
China,300755.SZ,Vats Liquor Chain Store Management Joint Stock Co Ltd,Consumer Staples,Consumer Staples Distribution & Retail
China,300757.SZ,RoboTechnik Intelligent Technology Co Ltd,Industrials,Machinery
China,002946.SZ,New Hope Dairy Co Ltd,Consumer Staples,Food Products
China,002947.SZ,Suzhou Hengmingda Electronic Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688180.SS,Shanghai Junshi Biosciences Co Ltd,Health Care,Biotechnology
China,300761.SZ,Jiangsu Lihua Foods Group Co Ltd,Consumer Staples,Food Products
China,161132.SZ,E Fund KeShun Regular Open Hybrid Fund,,
China,002949.SZ,Shenzhen Capol International & Associates Co Ltd,Industrials,Professional Services
China,002958.SZ,Qingdao Rural Commercial Bank Corp,Financials,Banks
China,002950.SZ,Allmed Medical Products Co Ltd,Health Care,Health Care Equipment & Supplies
China,300762.SZ,Jushri Technologies Inc,Information Technology,Communications Equipment
China,002951.SZ,Sichuan Jinshi Technology Co Ltd,Industrials,Commercial Services & Supplies
China,300766.SZ,Merit Interactive Co Ltd,Information Technology,IT Services
